AccX,AccY,AccZ
-1.0127473,2.7269957,9.622296
-0.93613285,4.036624,11.343728
-2.3295584,3.3614593,9.303867
-1.2354081,1.6376339,13.184869
-0.81642276,1.5753847,8.118738
0.047884032,0.320823,5.3462524
-0.011971008,-1.757344,9.059659
1.733402,-2.0350714,7.5465236
0.50996494,0.7445967,13.043611
1.9608512,-0.22984336,9.579201
-0.090979666,-4.247314,3.3255463
-1.8602947,-0.40701428,6.361394
-0.6464345,-1.8243817,5.185841
0.842759,-0.7541735,4.7141833
2.0494366,-2.705448,8.805874
-0.78050977,3.3087866,8.377312
-0.8738836,3.1603463,4.4556093
-0.18674773,0.45968673,10.510546
2.2385786,2.8634653,10.491392
-3.5745432,1.1779473,6.31351
-0.4381389,5.3438582,11.525687
1.0965444,1.0821792,13.623008
-0.4189853,1.910573,9.911995
-0.6895301,0.076614454,8.054094
-0.91458505,1.5466543,9.52174
1.5155296,2.753332,8.896853
-0.6823475,3.5745432,9.859323
-1.7429788,6.0238113,7.9248075
1.8986019,4.9320555,8.647857
-1.5251064,2.3558946,14.317327
-1.0726024,-1.1707647,10.208876
1.5131354,2.6431987,10.948685
0.11492168,2.3056161,6.7971387
1.2114661,5.023035,11.753136
0.260968,2.4061728,11.427525
-0.5722142,4.189853,10.919954
0.35913026,0.9600749,9.878476
-0.38067806,1.6687586,12.856863
-0.878672,1.4820108,9.346964
-1.8722657,5.3678,7.8793178
-1.2856863,1.5275006,7.716512
1.2497733,5.130774,11.621455
-3.2225955,4.3861775,9.11712
-3.6607344,5.3582234,12.349293
0.045489833,5.0134583,12.780249
-2.0949266,4.0557775,6.471527
-3.5075054,-0.90021986,8.3390045
1.0989386,0.78529817,12.605472
-1.6927006,0.8762778,6.5960255
-2.1930888,0.4189853,9.105149
-1.5107412,-0.6775591,9.387665
-1.0582372,-0.5315128,8.3150625
2.2337902,-0.46926352,8.348581
1.2761095,1.70946,8.111555
-1.4413095,3.8498764,13.8720045
-0.088585466,3.4093432,7.9343843
-3.0238767,0.37110126,9.665392
-3.8163576,0.24899697,15.272613
-2.3654714,3.2824504,9.215282
-1.4891934,4.4077253,7.57286
1.733402,2.4372973,12.248735
-4.733337,-2.2744915,9.193734
-0.5267244,0.6536171,7.563283
1.8076223,2.3535004,7.563283
-0.5674258,3.2106245,11.417948
2.0326772,1.055843,9.765948
0.7134721,-0.20590134,10.486604
1.9321208,1.9967642,10.163386
1.2042835,4.3263226,8.336611
-2.9903579,2.9783869,9.744401
4.9919105,-2.645593,9.323022
-2.3918076,7.029376,12.469003
0.30166942,-1.0319009,7.8888946
3.3806129,2.5689783,10.742783
-4.711789,-3.1172507,10.125079
-0.11731588,-2.9281087,11.03727
-0.6679823,-0.47644615,9.0429
-0.6560113,-1.1252748,11.192893
-0.1436521,2.3918076,8.552089
0.94810385,1.5275006,7.7452426
0.60333884,0.6560113,9.222465
-0.4357447,-0.062249243,9.038112
-0.9864111,2.4396915,7.28795
-0.94810385,0.11252748,6.6367273
-0.35194764,0.19871874,10.101137
-0.39743748,-2.8682537,7.493851
-2.731784,0.1604115,7.615956
0.9600749,-2.7389667,7.4866686
-1.0223241,-2.791639,8.983045
-3.727772,0.6919243,9.0476885
-1.1109096,3.1316159,12.500127
-0.12928689,0.93613285,7.371747
-1.043872,0.007182605,12.3277445
1.3024458,0.6392518,8.286332
0.6560113,0.7015011,9.931149
-3.0621839,5.2026005,6.090849
-1.3742718,0.39504328,10.038888
-2.2122424,0.22744916,12.933477
0.89064306,2.8754363,4.8578353
3.028665,2.8658595,10.328587
-1.2808979,5.0493712,11.520899
2.3774424,3.5290532,9.270349
-0.6943185,5.351041,10.572795
-3.181894,2.755726,9.706094
-0.8571242,4.096479,8.985439
-0.37110126,0.8643068,9.770737
-0.009576807,1.9488802,11.118672
-0.21308395,-0.33279404,7.639898
-0.9648633,2.8562827,11.992557
0.60812724,0.59136784,11.010934
-1.1420342,2.3391352,7.675811
-0.32321724,-0.16998832,7.4483614
1.0869676,-1.0055647,13.050794
-0.5482722,2.2385786,9.758766
0.51475334,6.126762,9.718064
-2.0326772,2.3008277,7.836222
-3.0095115,-1.292869,8.12592
0.19871874,-2.2146366,11.15698
-0.20590134,-1.2378023,8.228871
1.3359646,4.268862,5.6096144
-0.49559975,1.2425907,3.9312792
0.14844051,-2.2002714,9.217676
1.3623008,-1.1444284,4.096479
-0.56982,0.48123455,5.6335564
0.7086837,0.6679823,11.274296
1.13964,2.5498247,11.705252
-0.021547815,-3.6703112,9.55047
-0.49799395,-0.15322891,7.4866686
-2.8203697,1.496376,4.793192
0.9648633,1.1420342,4.417302
-0.10534488,1.0869676,8.772355
-0.23702596,1.6879122,10.704475
0.8858546,4.8099513,9.97185
-0.30166942,2.336741,8.604761
-1.8459295,-1.9416976,9.100361
0.9983821,0.7565677,8.746018
1.4173675,3.2321723,8.202535
-1.1899183,2.087744,7.9631147
-0.2681506,2.1380222,9.607931
-0.89782566,3.9791632,11.676521
-1.0031705,2.8443117,10.426748
-0.34715924,4.6806645,12.971785
-1.4748282,1.30484,13.364434
-0.48602295,1.0366893,13.634978
0.61291564,0.91219085,7.9463553
-1.3838485,-0.58897364,10.879252
-0.5315128,2.0446482,11.628637
0.6823475,0.12449849,5.837064
-1.1133038,3.0238767,9.028535
-0.50996494,-1.910573,11.118672
0.3854665,3.1364043,5.9878983
-2.4277205,2.3942018,0.32800564
-0.31603462,4.972757,16.393099
-0.9888053,0.59855044,20.494366
-4.4723687,9.825804,7.991845
-1.6304513,2.966416,7.517793
1.3024458,7.489063,11.978191
-2.669535,-2.645593,16.960526
-3.70383,5.116409,7.5225816
1.2258313,0.8762778,7.881712
-0.6560113,-2.2816741,16.771383
-2.327164,1.6136919,7.524976
-1.4173675,-3.2848446,4.134786
2.4037786,-1.8746599,10.271125
-0.47405192,1.2904748,9.057265
-2.2864625,2.8060043,4.572925
1.0989386,-2.3104045,8.106767
1.4867992,2.681506,6.631939
3.5913026,1.4030021,7.6470804
-0.9959879,5.379771,9.878476
-0.9983821,2.6767175,10.532093
2.6072857,2.4756045,11.137826
0.21308395,-0.06703765,7.103596
-2.4875755,-1.2593501,6.777985
1.2401965,-1.3239936,12.679692
1.5179238,-1.8004397,6.9982514
-0.866701,-5.233725,5.267244
-0.34955344,1.4101849,5.2169657
2.3535004,-2.0901382,7.69257
2.3942018,0.095768064,9.998186
0.19153613,-0.6560113,8.508993
2.7102363,1.8219875,10.881647
2.0853498,2.5115175,8.942344
-0.1436521,1.2066777,7.6111674
-1.3479356,6.227319,12.935872
0.81402856,8.6095495,2.9472623
-2.837129,1.8890251,26.147078
-0.8451532,8.149862,10.216059
-2.4875755,1.0582372,1.7764976
0.7182605,6.6726403,13.311762
2.8874073,1.7405846,12.447454
-7.678205,6.8761473,8.4826565
0.49320555,-2.8754363,8.061277
2.9400797,4.6830587,16.287754
-5.5641246,-5.303157,10.716447
-2.2122424,0.8523358,9.933543
0.055066638,-2.4277205,1.0606314
-0.7086837,-2.669535,10.900801
0.32800564,7.8027034,5.3127337
-1.9129672,1.8028339,2.9640217
-0.80205756,4.1539397,12.588713
-0.46447513,1.1252748,11.365275
-2.0350714,7.101202,2.123657
3.3039982,-5.0613422,12.708423
-0.8643068,2.0278888,13.201628
1.4820108,-0.6344634,12.018892
2.992752,9.749189,6.363788
-2.6551697,-0.1340753,5.57849
-0.21308395,0.32561144,13.007698
2.3175871,2.777274,9.667787
1.3742718,1.3096284,4.185065
1.2425907,2.8083985,10.053253
-0.50038815,0.17956513,13.883976
1.4867992,1.8602947,10.386047
-0.06703765,0.92416185,5.985504
-2.396596,0.033518825,12.109872
1.4891934,-2.1092918,7.6949644
1.3120226,2.2098482,7.750031
-0.7661445,2.825158,7.2927384
1.1204864,7.908048,15.320497
-1.5873557,6.1866174,9.167398
-0.44532153,7.8793178,11.066
-2.7126305,-0.36870706,7.309498
-1.5634137,8.868123,8.101978
-0.7326257,5.17387,6.9862804
-1.5610195,8.190564,8.147469
-2.9472623,0.33997664,11.212047
2.042254,-6.2488666,24.080881
-2.6599581,-8.319851,22.68985
-1.8171991,5.3318872,-7.881712
2.5953147,0.545878,14.990097
0.9648633,1.8100165,15.679626
-1.6376339,1.8626889,-10.606314
3.572149,-1.3479356,10.599131
-0.78290397,10.66138,5.619191
-9.847352,-4.630386,11.537658
1.2186487,14.259866,3.0238767
3.5003228,0.25378537,4.608838
-1.5179238,-0.0047884034,0.91219085
-4.4220905,15.717935,28.390444
1.0702082,17.51119,12.093113
4.4340615,5.74369,4.4005427
-6.8569937,3.1124623,25.634718
-9.334992,7.0724716,14.348451
6.8665705,1.7812861,20.384233
0.11252748,-0.02873042,9.131485
-1.8124107,-1.2856863,1.6831238
3.0382419,11.978191,3.4476504
-0.21547815,-6.469133,12.3516865
4.050989,9.469068,15.555128
-3.9839516,-6.3206925,15.509639
-2.1667526,8.159439,9.82341
2.954445,0.866701,7.4746976
-1.079785,0.11492168,16.472107
-0.20829555,3.1124623,14.769831
1.5586253,3.7349546,3.0262709
-0.82360536,4.606444,8.303091
-1.6687586,-2.468422,12.710816
-3.4596214,6.457162,10.081984
0.36152446,6.471527,7.1347213
-2.4516625,-0.20111294,17.623718
-3.0238767,3.9791632,10.060435
-0.842759,0.2825158,7.0365586
-0.29688102,3.4883518,12.203246
0.06464344,-0.7110779,11.693281
-1.6160861,1.9033904,12.318168
-0.19153613,2.9017725,7.429208
-0.90740246,2.1739352,11.355699
-1.7405846,2.3247697,10.484209
-3.4763808,5.1786585,8.406042
-1.7549498,3.4572272,10.101137
-1.3503298,2.2984335,9.100361
-1.7932571,-2.6048915,5.923255
4.6519337,-1.8195933,6.95755
2.4396915,-0.79248077,6.3206925
0.6703765,1.400608,8.058883
0.2705448,2.743755,5.7748146
0.37110126,1.0534488,7.089231
-0.21068975,-1.2186487,6.1866174
-2.4875755,2.693477,9.200917
0.4237737,7.501034,8.880095
1.4269443,5.925649,8.118738
-0.81642276,2.9281087,12.500127
-0.1412579,0.47644615,13.148955
0.12928689,2.0159178,10.953473
0.031124622,0.59376204,6.3470287
0.076614454,2.7269957,8.7053175
1.1851299,3.9576154,11.238382
0.08140286,3.6990416,9.3733
-1.4628572,1.9680338,9.696517
0.40940848,3.0478187,12.002133
-1.6256629,5.93762,9.861717
-3.0382419,4.1659107,12.157756
-1.5873557,3.1411927,12.497733
-2.1140802,3.2800562,10.520123
-0.80924016,5.1690817,12.571953
-1.1827357,6.351817,11.176133
-1.1899183,1.4796166,11.688493
0.8499416,3.064578,9.172187
-1.3311762,0.038307227,4.8099513
-1.769315,-0.44771573,11.908759
-0.08619126,2.0901382,11.882423
0.062249243,1.1444284,8.334216
0.6584055,2.6671407,7.8865004
-3.2848446,2.2409728,10.948685
0.48362875,2.4420857,10.986992
-1.0510546,3.7565024,8.477868
-2.1332338,2.3343468,9.952697
4.5896845,5.7843914,7.465121
-0.7158663,2.554613,7.2807674
-1.2090719,3.6008794,7.9032598
-0.40940848,1.4077905,9.354146
-2.7724855,2.2170308,9.272743
2.1021092,4.783615,5.935226
1.0414777,3.052607,11.700463
0.34715924,4.477157,11.008539
1.0031705,2.7461493,9.157822
1.6927006,4.5513773,5.66947
1.2473791,1.9560628,7.9128366
-0.7493851,0.866701,8.039729
0.51475334,-1.496376,9.725247
0.38307226,10.860099,-11.695675
-7.1131735,-54.472878,76.36785
-11.489774,14.829685,5.896919
-18.191145,1.5466543,-27.454311
8.916007,-10.7356,15.301343
15.229517,11.621455,11.089942
-14.274231,-13.125013,4.996699
2.4492683,16.692375,-3.0669725
1.3072342,-8.219295,6.6654577
1.2306197,7.620744,19.433735
0.1364695,-12.071565,13.637373
-7.1586633,10.242394,1.1755531
-2.1164744,-10.730812,1.436521
-3.70383,43.200977,32.58748
-6.5577183,-27.150248,-4.8267107
-2.1332338,-0.60333884,9.313444
1.1013328,-16.670826,21.871033
1.9321208,4.7884035,15.543158
0.18674773,4.5537715,-9.488221
-4.711789,1.8052281,12.569559
-1.922544,3.2106245,11.915942
-8.099585,-0.10534488,19.086576
-2.669535,12.401965,-11.247959
5.1810527,-1.2162545,8.195353
-1.4532804,-1.5490485,24.305935
3.1268275,9.653421,-10.876859
6.679823,7.0820484,13.158532
-12.150574,1.4460979,19.194315
-0.6368576,1.5729905,1.472434
9.878476,0.30406362,7.6111674
-8.576031,0.23702596,3.6272156
1.8890251,-3.8115692,12.200851
6.5864487,2.954445,15.8065195
-4.831499,-4.8722005,11.549629
1.0534488,-1.6639702,4.900931
1.6448165,-5.449203,5.7748146
6.7971387,1.2018893,13.476961
4.1515455,-0.6631939,-2.6719291
-3.775656,9.859323,9.964667
3.7588966,0.33997664,3.8498764
-0.6799533,-1.5275006,11.7148285
-5.094861,2.8538885,5.1930237
3.0071173,0.4237737,5.839458
-1.2521675,0.4405331,12.119449
2.456451,1.8124107,4.3885717
-1.1803415,-4.235343,10.338163
1.1851299,-0.5530606,15.421053
2.2960393,-1.2497733,6.9407907
-3.550601,4.2066126,7.1610575
0.533907,0.50996494,8.714894
-2.6431987,-3.5338416,9.892841
-1.3263878,0.7565677,8.104373
-2.801216,4.757279,9.569624
-2.3582888,3.3063924,7.141904
0.81163436,1.6041151,8.564059
-5.8442464,5.580884,7.417237
-0.05267244,0.46447513,7.833828
6.4427967,3.2106245,8.441956
-1.8291701,-1.2617443,12.169727
-0.24181437,5.4420204,13.084312
0.21787235,0.81642276,8.954314
-5.1666875,-0.61291564,13.721169
1.70946,0.39743748,10.742783
-1.1659763,2.1643584,6.3925185
-0.35434186,2.0757728,6.291962
4.927267,2.528277,9.0476885
0.61052144,1.4341269,8.635885
-0.4261679,1.0223241,10.675745
0.30885202,-0.39264908,10.769119
0.50757074,0.01436521,7.0940194
-0.6584055,-1.1133038,10.929531
0.51714754,1.8650831,14.013263
2.0494366,2.6048915,8.520964
-0.20590134,3.4644098,5.8705826
-0.4141969,0.6344634,9.033323
-1.9847932,4.060566,9.380483
-2.8874073,3.8115692,5.4539914
-0.37349546,2.80361,8.4826565
-2.9017725,0.6751649,9.303867
-3.430891,1.6903064,13.333309
-1.6711528,2.5139117,11.178528
-3.4165258,2.9281087,8.942344
-0.8858546,4.268862,8.963891
-0.6679823,2.5689783,8.413225
-2.6839,0.7613561,9.397242
-0.48362875,-1.4628572,14.781801
0.7086837,-0.49799395,12.974179
-2.1380222,1.9009962,7.2424603
-3.6391866,-0.62249243,11.839328
-3.0382419,1.1779473,11.971008
-1.8076223,4.0916905,7.3789296
-0.7541735,4.7285485,6.196194
1.496376,1.0199299,5.142745
3.655946,0.6368576,9.627085
1.6304513,-3.157952,13.055582
0.56982,0.8403648,9.5385
1.9608512,2.1739352,11.063606
-0.21308395,2.5929205,7.309498
4.0054994,4.2042184,5.6646814
2.0398598,-0.7182605,8.042124
1.0869676,-0.7493851,5.080496
2.3870192,-1.2689269,7.5584946
0.6775591,-0.50517654,8.559271
-0.18195933,-3.0765493,8.075643
0.90021986,-3.6727054,9.356541
0.9816227,-1.7190368,9.67018
2.2266076,0.4309563,7.699753
1.0079589,0.81642276,7.3909006
-1.2042835,-1.3263878,11.815386
0.2801216,2.96881,9.112331
-1.1468226,6.5960255,8.259995
0.20350714,2.1643584,10.55843
-0.45489833,2.6312277,12.694057
-4.3382936,1.5059528,9.837775
0.94092125,4.7500963,6.9407907
-1.5107412,2.5785553,12.220005
-5.121197,1.4341269,12.344504
-1.292869,1.2473791,6.543353
1.1492168,0.1604115,8.959103
-0.9911995,-0.58657944,13.125013
-0.46447513,-2.2864625,13.113043
0.08619126,0.37828386,8.798691
-2.1380222,1.6950948,4.3766007
-0.7158663,1.8914193,8.020576
-2.4732103,1.8507179,10.1226845
-2.861071,2.492364,5.865794
-0.19153613,1.7525556,10.2735195
1.6232687,1.7884687,7.872135
0.8523358,4.7884035,10.117896
1.3024458,1.283292,13.759478
1.1731589,4.2664676,11.971008
0.8882488,4.31914,4.2305546
-0.07182605,2.7964275,5.7125654
-0.78050977,0.035913024,16.30212
-0.06703765,4.0462008,10.915166
0.61770403,4.757279,6.9120603
0.32800564,4.3957543,9.378088
0.9552865,-0.088585466,11.257536
1.1587936,2.2577322,13.65892
-0.16280572,-0.011971008,9.643845
2.0207062,1.9728222,8.513782
0.7733272,2.066196,6.409278
-0.22026655,3.1411927,5.9424086
-0.18674773,2.6144683,11.310209
-1.8722657,1.0606314,13.383588
-0.8499416,0.7469909,7.9343843
0.7230489,-1.9752164,6.277597
-1.4891934,1.1420342,9.107543
-1.721431,1.7812861,8.075643
-1.2449849,6.184223,6.9479733
-1.9129672,3.6272156,10.225636
-2.1212628,3.004723,12.129025
-2.420538,3.5482068,7.845799
0.7517793,1.484405,7.788338
-0.05267244,-1.1204864,13.455414
-4.6591167,-2.4756045,14.128184
-0.6799533,1.7286136,9.287108
-0.05267244,4.951209,6.325481
-4.0892963,3.691859,4.7524905
-0.47165772,3.4691982,6.9527617
-3.4596214,-1.352724,15.643714
-2.8802247,0.61530983,14.33648
-0.79008657,3.3518825,3.2704794
0.5386954,1.42455,7.3286514
1.484405,2.7269957,14.482526
-1.4317327,5.281609,-2.6719291
1.9416976,7.383718,-2.4061728
-1.8626889,-7.074866,18.030733
-0.80924016,-5.2600613,25.608381
3.016694,3.3973722,10.766725
2.870648,-0.9768343,1.292869
-2.195483,2.9400797,10.824186
-2.231396,1.6232687,7.872135
2.9975405,7.57286,8.255207
0.5626374,3.739743,6.8282633
-0.08379706,1.0630256,11.71004
0.89543146,-1.6783354,9.916783
1.70946,0.59615624,2.078167
0.090979666,-3.086126,10.929531
-0.81881696,2.0829554,16.879122
-0.25378537,12.109872,8.396465
-0.35673606,-0.81402856,3.4356794
-1.9512744,0.842759,11.954249
1.4915876,-1.2066777,16.124949
2.8921957,6.0142345,3.9959226
-1.1133038,4.4675803,3.727772
-0.11252748,-0.28491,14.496891
-1.4149733,-1.9800048,10.960655
-1.5251064,1.388637,0.6823475
-3.0334535,-1.70946,3.8666358
-0.94331545,-0.7374141,19.416975
-0.4429273,2.7509377,10.113108
0.21547815,3.217807,2.731784
3.4093432,3.0119057,8.640674
-0.12689269,0.94810385,6.7085533
-0.7661445,2.552219,8.420407
-1.7932571,0.1340753,7.6470804
-1.2114661,-0.023942016,6.3709707
-1.6831238,-4.1180267,16.610971
0.7589619,3.4691982,14.322115
-0.8379706,3.7110126,6.9958572
0.90021986,1.541866,10.560823
-1.2210429,5.7508726,5.5138464
2.5809495,0.2633622,6.3805475
0.79248077,1.7357962,8.669404
-2.135628,-0.78290397,7.477092
0.641646,1.1875241,10.998962
-1.2354081,1.3838485,15.97172
-1.1540052,2.908955,8.413225
0.7493851,3.8594532,-1.0749966
0.4237737,0.62488663,11.358093
-0.9720459,-0.5674258,19.431341
-1.1444284,3.2800562,4.829105
1.3718776,3.5290532,1.9369092
-2.171541,1.1587936,7.4746976
-3.8426938,0.62488663,14.044387
-0.18914193,4.1276035,13.314156
-0.48123455,1.8986019,21.296425
-1.9440918,4.8099513,17.70991
-1.0127473,11.638214,2.0709844
-2.5450363,2.980781,1.6448165
-0.8595184,-0.60094464,17.348385
-1.2210429,1.1827357,14.999674
-0.090979666,7.338228,4.2425256
2.695871,1.6687586,7.991845
-0.79726917,-3.9360676,11.408371
-3.0023289,-3.9839516,12.145785
-0.37588966,2.5187001,9.844957
-0.5722142,5.422867,3.5529952
-0.48841715,6.694188,4.8937483
-1.1133038,0.04309563,4.120421
1.3359646,-3.1483753,6.337452
0.4237737,-2.3750482,18.318037
-3.265691,-0.48841715,17.76737
2.492364,7.302315,7.1083846
1.6041151,2.6671407,8.154651
-1.697489,5.243302,12.397177
2.2457612,1.6639702,11.020511
1.9369092,6.789956,8.9279785
0.21547815,6.9383965,1.9752164
-1.4915876,3.5338416,7.7428484
-2.2122424,1.1994951,10.228029
-2.566584,-0.14844051,14.17128
-0.18195933,1.9656396,11.587936
2.6120741,7.4627266,4.074931
0.8331822,5.231331,3.371036
-1.163582,-4.225766,14.877569
-4.283227,-4.247314,14.719552
-0.93852705,-1.6400281,12.179304
4.572925,0.93613285,11.908759
-3.679888,0.60333884,8.702923
0.06943185,-2.1308396,13.259089
3.7014358,0.6967127,7.589619
2.123657,5.4922986,-1.5490485
0.51475334,4.1252093,9.291897
-3.560178,5.363012,7.78355
-1.8866309,5.0757074,2.195483
0.16519992,1.1587936,18.715475
-1.2689269,1.6591818,17.87511
-0.7278373,6.7109475,10.4171715
1.6496049,6.682217,2.779668
2.5450363,3.727772,6.6750345
-0.17717093,-2.885013,12.01171
-2.932897,-2.3942018,13.096283
-0.50517654,-1.0726024,11.915942
0.16280572,2.255338,9.002198
-2.8682537,4.8865657,6.1626754
-5.3199162,0.79008657,8.48984
-1.3455414,-0.009576807,15.253459
-2.0829554,4.015076,7.979874
-0.7302315,5.2983685,4.5753193
2.9592333,0.35434186,12.593501
0.5434838,-2.2266076,13.261483
-1.4030021,1.3599066,8.169016
0.10295067,3.6487634,1.3599066
-0.20590134,2.1404164,2.4875755
-2.1188686,-1.1204864,8.779537
1.4652514,-2.3127987,16.373945
2.3630772,3.9073372,6.3949127
4.1922474,3.2082303,6.1985884
0.33039984,4.5034933,10.6877165
-1.9297266,2.5474305,6.349423
-0.16998832,0.6919243,8.267179
0.34955344,0.9792285,8.111555
2.6024973,-1.2473791,6.600814
0.7086837,-1.2785037,12.380417
0.1436521,-2.4061728,19.476831
1.4820108,2.6072857,14.750677
-0.8523358,7.3789296,4.0198646
-3.0334535,8.827422,4.72376
-1.3862427,5.4563856,7.2424603
-2.8993783,2.4253263,11.379641
-1.2785037,2.1499932,14.633361
0.91458505,3.7349546,11.20247
0.37349546,0.61291564,11.650186
-0.842759,-0.9768343,11.188105
-1.3670892,-1.2808979,8.118738
-1.0965444,2.0446482,8.202535
-2.3535004,5.8801594,5.439626
0.5793968,2.5067291,6.5984197
2.980781,-1.8722657,13.012486
-0.2873042,-1.2737153,15.253459
-1.5682021,-0.15801731,13.88637
-2.9472623,3.0454245,7.0221934
-2.8491,7.4866686,-0.50038815
-0.05267244,5.544971,3.8953662
1.7501614,0.02633622,15.401899
0.5530606,0.3184288,11.671733
0.6751649,6.50744,6.9479733
-0.81163436,3.0310593,5.9663506
-3.5314474,-6.7971387,29.400797
-3.217807,3.3662477,22.814348
0.19871874,12.210428,-4.232949
0.60094464,7.4746976,-2.0566192
0.63206923,0.32800564,16.876728
-0.6679823,-0.62967503,11.394006
0.7661445,1.4987702,7.989451
0.92655605,0.7230489,6.4044895
-1.2880806,2.6144683,11.149797
-0.0023942017,1.3958195,13.22557
-1.9919758,0.04070143,7.9511437
1.970428,-0.16759412,11.013328
1.6160861,9.25359,10.500969
-2.0350714,1.9369092,0.49799395
-3.0238767,0.3854665,15.749059
0.05267244,-4.0821137,18.198328
2.6527755,3.3279405,4.7644615
-1.2785037,5.255273,-0.17238252
-3.0597897,-0.79008657,9.0429
-0.4237737,-1.103727,11.626244
-0.5482722,4.4963107,5.3941364
-2.1308396,5.2504845,1.376666
-0.7469909,-1.5227122,14.159308
2.6072857,-3.7349546,22.40015
3.1747115,0.46208093,10.577583
0.49081135,4.8817773,-0.20829555
-2.9496565,0.7733272,6.2967505
-1.0031705,0.81642276,13.409924
-3.442862,4.1012673,7.8529816
-1.8004397,3.1244333,7.1945763
-0.06943185,2.5258827,13.912706
-1.376666,2.0494366,12.63899
1.2785037,4.8578353,7.0581064
-0.7398083,1.8483237,9.583989
-1.0726024,0.30885202,18.260576
-0.088585466,4.06296,9.32781
0.1388637,4.010288,5.5258174
-3.5673606,-1.271321,12.016499
-4.486734,-0.20350714,13.79539
0.10055647,3.6942532,8.477868
0.34955344,4.4580035,8.190564
-0.25378537,3.1052797,8.123527
0.9888053,1.2162545,9.112331
0.7469909,3.2441432,10.230424
0.24181437,2.765303,4.8506527
-1.9847932,1.4652514,9.464279
-2.1021092,0.90979666,12.301409
0.7445967,3.406949,6.8067155
0.37110126,-1.1851299,11.628637
1.1133038,1.5849615,15.416265
0.61291564,3.0142999,8.655039
-1.0773908,3.2225955,7.165846
-1.8076223,1.3503298,10.323798
-0.80205756,1.4867992,8.578424
0.6440403,4.6255975,5.221754
-0.4213795,3.1483753,6.0118403
0.91937345,2.3798366,8.197746
